life_expectancy,adult_mortality,infant_deaths,percentage_expenditure,measles,bmi,under-five_deaths,polio,diphtheria,hiv/aids,thinness__1-19_years,thinness_5-9_years,income_composition_of_resources,schooling
82.3,57.0,0,2198.590865,77,55.4,0,96.0,95.0,0.1,0.5,0.4,0.92,15.4
82.1,6.0,0,14714.82588,958,55.0,0,96.0,95.0,0.1,0.5,0.4,0.916,15.3
82.0,6.0,0,2084.255535,2022,54.6,0,96.0,95.0,0.1,0.5,0.4,0.914,15.3
81.7,63.0,0,11892.33429,1015,54.1,0,94.0,94.0,0.1,0.5,0.4,0.911,15.3
81.5,65.0,0,10598.08187,0,53.7,0,94.0,94.0,0.1,0.6,0.4,0.904,15.2
81.1,66.0,0,10055.34981,60,53.2,0,94.0,94.0,0.1,0.6,0.4,0.899,15.2
81.0,69.0,0,9495.540576,39,52.8,0,95.0,93.0,0.1,0.6,0.4,0.895,15.1
85.0,72.0,0,842.2768087000003,574,52.3,0,95.0,93.0,0.1,0.6,0.5,0.889,15.0
84.0,74.0,0,6853.628494,0,51.8,0,95.0,93.0,0.1,0.6,0.5,0.89,15.2
82.0,75.0,0,6478.346135,700,51.3,0,95.0,93.0,0.1,0.7,0.5,0.888,15.2
79.7,78.0,0,5834.582046,0,5.8,0,95.0,93.0,0.1,0.7,0.5,0.879,15.1
64.5,293.0,6,0.0,45,57.1,8,5.0,41.0,0.1,6.3,6.1,0.5529999999999999,9.0
64.4,294.0,7,0.0,594,56.2,8,52.0,43.0,0.1,6.3,6.1,0.575,9.0
63.6,37.0,7,0.0,740,55.2,9,5.0,41.0,0.1,6.3,6.1,0.635,13.0
62.8,32.0,7,0.0,13,54.2,9,47.0,45.0,0.1,6.3,6.1,0.645,12.5
71.7,163.0,7,0.0,13,53.2,8,6.0,72.0,0.1,6.3,6.1,0.6459999999999999,12.0
73.7,127.0,7,0.0,26,52.3,9,83.0,8.0,0.1,6.4,6.1,0.65,11.7
73.8,124.0,7,0.0,22,51.3,9,83.0,8.0,0.1,6.4,6.2,0.648,11.8
73.8,122.0,8,0.0,19,5.4,9,83.0,79.0,0.1,6.4,6.2,0.6509999999999999,11.6
73.8,121.0,8,17.98136184,403,49.4,9,83.0,8.0,0.1,6.4,6.2,0.644,11.5
73.7,123.0,8,122.6523334,517,48.5,10,83.0,8.0,0.1,6.4,6.3,0.636,11.4
73.5,127.0,9,116.2585943,375,47.6,10,83.0,8.0,0.1,6.5,6.3,0.624,11.0
73.2,131.0,9,10.21129783,189,46.8,10,84.0,81.0,0.1,6.5,6.3,0.61,10.6
73.0,134.0,9,94.75639211,801,46.0,11,85.0,83.0,0.1,6.6,6.4,0.599,10.3
72.8,135.0,9,91.70356833,538,45.3,11,86.0,84.0,0.1,6.6,6.5,0.596,10.2
72.7,135.0,10,93.50075111,290,44.6,11,83.0,82.0,0.1,6.7,6.5,0.589,10.1
72.6,136.0,10,81.72747120000002,146,43.9,12,86.0,84.0,0.1,6.8,6.6,0.588,10.0
69.7,161.0,10,0.0,3,4.7,11,96.0,96.0,0.2,3.6,3.7,0.625,11.3
69.6,162.0,10,7.829008596,0,39.9,11,94.0,97.0,0.2,3.6,3.7,0.622,11.3
69.3,163.0,10,1.0419164,1,39.0,11,97.0,96.0,0.2,3.6,3.7,0.617,11.2
68.8,164.0,10,71.50892145,16,38.2,12,96.0,94.0,0.2,3.6,3.7,0.613,11.1
68.1,166.0,10,51.9919227,1,37.4,12,97.0,96.0,0.2,3.7,3.7,0.608,11.1
67.3,171.0,10,43.34099958,0,36.6,12,95.0,93.0,0.2,3.7,3.8,0.603,11.1
66.7,174.0,10,35.71613793,0,35.9,12,93.0,93.0,0.2,3.7,3.8,0.601,11.1
66.4,178.0,10,4.153362912,0,35.3,12,87.0,86.0,0.3,3.8,3.8,0.5920000000000001,10.8
66.1,181.0,10,2.272404904,2,34.7,12,85.0,86.0,0.3,3.8,3.8,0.586,10.9
65.9,183.0,10,2.6262349030000003,3,34.1,12,76.0,83.0,0.3,3.8,3.9,0.579,10.7
65.5,194.0,10,19.83672308,0,33.5,12,79.0,84.0,0.3,3.8,3.9,0.5720000000000001,10.6
65.9,177.0,11,2.093721752,4,33.0,13,82.0,86.0,0.3,3.9,3.9,0.563,10.5
65.2,182.0,11,13.25723997,2144,32.5,14,82.0,85.0,0.3,4.0,4.0,0.5529999999999999,10.1
64.3,193.0,12,10.68147485,927,32.1,15,84.0,85.0,0.3,4.0,4.0,0.5429999999999999,9.8
64.0,194.0,13,1.142003812,38,31.6,16,84.0,85.0,0.3,4.1,4.1,0.535,9.7
63.7,198.0,14,8.943006492,192,31.3,17,86.0,83.0,0.3,4.2,4.1,0.529,9.6
74.9,148.0,8,0.0,154,33.6,9,99.0,99.0,0.1,7.7,7.7,0.738,13.6
74.6,152.0,8,789.0772949,0,32.4,10,99.0,99.0,0.1,7.8,7.8,0.737,13.6
74.5,153.0,9,788.6873403,2641,31.3,10,99.0,99.0,0.1,7.9,7.9,0.733,13.6
74.3,154.0,9,801.0504655,5197,3.1,11,99.0,99.0,0.1,8.0,8.1,0.7290000000000001,13.7
74.1,155.0,10,748.4451054,3156,29.0,11,99.0,99.0,0.2,8.1,8.2,0.72,13.3
73.9,158.0,10,71.6850913,2583,27.9,12,99.0,99.0,0.2,8.2,8.3,0.711,13.1
73.7,16.0,11,547.2101411,6071,26.8,12,99.0,99.0,0.3,8.3,8.5,0.706,13.0
73.5,162.0,11,609.9511632,7790,25.7,13,99.0,99.0,0.3,8.5,8.6,0.7,12.9
73.3,165.0,12,520.7639087,3893,24.6,14,98.0,98.0,0.4,8.6,8.8,0.687,12.3
73.0,168.0,13,433.92109180000006,3588,23.6,15,98.0,98.0,0.5,8.7,8.9,0.6859999999999999,12.4
72.5,177.0,13,321.1953005,3526,22.6,15,98.0,98.0,0.5,8.9,9.1,0.682,12.0
71.6,189.0,14,301.3597791,4165,21.7,16,98.0,98.0,0.5,9.0,9.2,0.674,11.9
71.7,189.0,15,282.8364612,4519,2.9,18,98.0,98.0,0.6,9.1,9.3,0.6659999999999999,11.8
71.4,192.0,16,27.63810304,10315,2.2,19,97.0,96.0,0.7,9.2,9.5,0.657,11.5
71.2,194.0,17,176.0625201,7319,19.4,20,97.0,96.0,0.8,9.3,9.6,0.649,11.2
71.1,194.0,18,0.27564826,4074,18.7,21,97.0,97.0,0.8,9.4,9.7,0.64,10.9
75.7,12.0,0,0.0,1,6.3,0,92.0,91.0,0.1,2.1,2.1,0.746,12.9
75.5,12.0,0,0.0,116,59.7,0,96.0,95.0,0.1,2.2,2.2,0.743,12.9
75.3,14.0,0,0.0,4,59.1,0,98.0,98.0,0.1,2.2,2.2,0.741,12.9
75.1,15.0,0,0.0,7,58.5,0,97.0,95.0,0.1,2.2,2.2,0.7390000000000001,12.9
74.9,17.0,0,0.0,701,57.9,0,97.0,96.0,0.1,2.2,2.3,0.735,12.9
74.7,18.0,0,0.0,217,57.4,0,95.0,95.0,0.1,2.3,2.3,0.732,13.0
74.4,111.0,0,0.0,5,56.9,0,96.0,96.0,0.1,2.3,2.4,0.73,13.0
74.2,111.0,0,0.0,27,56.4,0,96.0,95.0,0.1,2.4,2.4,0.7140000000000001,12.2
73.5,12.0,0,0.0,1,55.9,0,96.0,95.0,0.1,2.4,2.5,0.7090000000000001,12.2
73.7,122.0,0,0.0,3,55.4,0,92.0,93.0,0.1,2.5,2.5,0.703,12.1
73.6,12.0,0,0.0,5,54.9,0,98.0,97.0,0.1,2.5,2.6,0.0,11.9
73.5,12.0,0,0.0,9,54.5,0,95.0,94.0,0.1,2.6,2.6,0.0,11.9
73.2,126.0,0,0.0,18,54.1,0,96.0,96.0,0.1,2.7,2.7,0.0,11.9
72.8,128.0,0,0.0,19,53.6,0,97.0,96.0,0.1,2.7,2.7,0.0,11.9
73.1,126.0,0,0.0,27,53.2,0,91.0,91.0,0.1,2.8,2.8,0.0,11.8
72.6,125.0,0,0.0,36,52.7,0,96.0,95.0,0.1,2.8,2.8,0.0,11.7
68.3,152.0,2,0.0,43,17.4,2,75.0,76.0,0.1,1.9,11.1,0.603,12.5
68.0,155.0,2,28.14578503,47,17.0,2,76.0,77.0,0.1,1.9,11.1,0.612,12.5
67.7,158.0,2,3.379874844,4,16.6,2,82.0,82.0,0.1,11.1,11.2,0.62,12.5
67.4,159.0,2,30.17998548,16,16.2,2,83.0,83.0,0.1,11.2,11.3,0.618,12.5
67.2,161.0,2,2.726570602,763,15.8,3,66.0,67.0,0.1,11.3,11.4,0.607,12.5
66.9,163.0,2,38.58376645,50,15.5,3,72.0,72.0,0.1,11.5,11.5,0.599,12.4
66.6,165.0,2,36.199487,10,15.1,3,78.0,72.0,0.1,11.6,11.6,0.599,12.1
66.2,168.0,2,36.69198927,0,14.7,3,79.0,79.0,0.1,11.7,11.7,0.5660000000000001,11.7
65.8,173.0,2,11.75766897,0,14.2,3,7.0,7.0,0.1,11.8,11.8,0.541,11.3
64.9,186.0,2,28.12560496,90,13.9,3,62.0,63.0,0.1,11.9,11.9,0.511,11.0
63.7,26.0,3,7.127144699,203,13.5,3,55.0,55.0,0.1,12.0,11.9,0.4920000000000001,10.6
62.3,229.0,3,8.415788935,41,13.2,3,57.0,57.0,0.1,12.0,12.0,0.484,10.2
61.0,25.0,3,46.3913277,94,12.9,4,55.0,55.0,0.1,12.1,12.1,0.485,9.8
62.0,261.0,3,5.649123424,0,12.6,4,38.0,54.0,0.1,12.1,12.1,0.475,9.8
59.4,269.0,3,6.556583477999999,0,12.3,4,38.0,54.0,0.1,12.1,12.2,0.47,9.8
58.7,276.0,3,49.06967155,0,11.9,4,38.0,54.0,0.1,12.2,12.2,0.0,0.0
59.9,287.0,13,0.0,20,24.3,20,88.0,88.0,1.0,6.5,6.2,0.484,12.0
59.7,285.0,13,4.877350139,577,23.7,20,85.0,87.0,1.0,6.6,6.4,0.475,12.0
59.4,287.0,14,48.73047089,564,23.1,20,84.0,84.0,1.5,6.8,6.6,0.47,12.0
58.9,294.0,14,41.60027954,238,22.6,21,84.0,84.0,1.7,7.0,6.8,0.464,12.0
58.3,34.0,14,39.08258546,187,22.0,21,85.0,85.0,2.6,7.1,7.0,0.457,11.5
57.4,323.0,14,41.96145465,120,21.4,21,83.0,83.0,3.8,7.3,7.2,0.449,11.0
56.7,336.0,14,77.09551224,425,2.9,22,78.0,78.0,4.3,7.5,7.4,0.442,10.6
56.2,344.0,14,69.35924758,187,2.4,22,8.0,81.0,4.8,7.7,7.6,0.441,10.1
55.9,344.0,14,0.6756829390000001,8,19.8,22,72.0,82.0,5.1,7.9,7.8,0.443,10.6
55.7,345.0,15,6.226048785,26,19.3,22,85.0,84.0,5.0,8.1,8.0,0.436,10.2
55.0,357.0,15,36.62174288,38,18.9,22,8.0,82.0,5.0,8.4,8.3,0.435,10.1
54.9,355.0,15,3.989928468,61,18.4,22,71.0,71.0,5.1,8.6,8.5,0.4320000000000001,10.0
54.7,355.0,15,2.995959823,295,17.9,22,72.0,72.0,5.2,8.8,8.7,0.428,9.9
54.7,351.0,15,1.995182912,363,17.5,22,58.0,59.0,5.3,9.0,8.9,0.428,9.7
54.6,345.0,14,2.0485748740000003,1833,17.1,22,51.0,5.0,5.3,9.2,9.1,0.426,9.4
54.6,339.0,14,2.02964427,3578,16.6,22,63.0,64.0,5.1,9.4,9.3,0.425,9.3
73.5,133.0,0,0.0,0,75.2,0,8.0,78.0,0.1,0.1,0.1,0.718,14.3
73.3,135.0,0,565.9672172999999,0,74.8,0,82.0,8.0,0.1,0.1,0.1,0.716,14.3
73.2,137.0,0,584.9449886,0,74.3,0,84.0,82.0,0.1,0.1,0.1,0.718,14.3
73.0,138.0,0,63.80294988,0,73.8,0,79.0,77.0,0.1,0.1,0.1,0.7170000000000001,14.4
72.9,14.0,0,7.033980828,0,73.3,0,84.0,82.0,0.1,0.1,0.1,0.7120000000000001,14.4
72.8,142.0,0,471.83076680000005,0,72.7,0,84.0,82.0,0.1,0.1,0.1,0.7070000000000001,14.4
72.5,147.0,0,4.7838055630000005,0,72.1,0,86.0,84.0,0.1,0.1,0.1,0.703,14.5
72.6,145.0,0,569.6255035,0,71.5,0,88.0,86.0,0.1,0.1,0.1,0.698,14.5
72.5,146.0,0,568.8692812999999,0,7.8,0,88.0,87.0,0.1,0.1,0.1,0.698,14.5
72.4,148.0,0,503.5881956,0,7.1,0,89.0,88.0,0.1,0.1,0.1,0.695,14.6
72.3,15.0,0,689.9440222999998,0,69.4,0,9.0,89.0,0.1,0.1,0.1,0.6940000000000001,14.6
72.2,151.0,0,423.2953509,0,68.6,0,91.0,9.0,0.1,0.1,0.1,0.693,14.6
72.0,153.0,0,45.85105771,0,67.8,0,91.0,9.0,0.1,0.1,0.1,0.6829999999999999,13.7
71.9,155.0,0,310.8203382,0,67.0,0,85.0,84.0,0.1,0.1,0.1,0.679,13.5
71.8,157.0,0,330.1007394,4,66.2,0,91.0,89.0,0.1,0.1,0.1,0.674,13.2
71.6,158.0,0,40.49128897,0,65.5,0,91.0,91.0,0.1,0.1,0.1,0.6759999999999999,13.7
71.2,17.0,0,0.0,0,47.1,0,88.0,96.0,0.3,5.7,5.9,0.779,12.7
71.1,171.0,0,1578.872339,0,46.0,0,94.0,92.0,0.3,5.8,6.0,0.778,12.7
71.0,172.0,0,167.2657906,0,45.0,0,94.0,92.0,0.3,5.8,6.0,0.773,12.7
78.0,174.0,0,1486.236406,0,44.0,0,91.0,92.0,0.4,5.9,6.1,0.772,12.6
76.0,176.0,0,144.9850711,0,43.0,0,91.0,9.0,0.4,5.9,6.2,0.774,12.6
74.0,179.0,0,1389.772683,0,42.0,0,91.0,9.0,0.4,5.9,6.3,0.772,12.5
71.0,183.0,0,128.0896289,0,41.1,0,9.0,9.0,0.2,6.0,6.4,0.773,12.5
69.9,185.0,0,1902.693048,0,4.2,0,91.0,9.0,0.3,6.1,6.4,0.767,12.4
69.7,187.0,0,136.8836683,0,39.3,0,9.0,88.0,0.7,6.1,6.5,0.76,12.4
69.6,188.0,0,103.3710689,0,38.4,0,89.0,92.0,0.6,6.2,6.6,0.7509999999999999,12.3
69.5,189.0,0,1187.949491,0,37.6,0,95.0,95.0,0.5,6.3,6.7,0.745,12.3
69.4,19.0,0,11.85100131,0,36.8,0,94.0,94.0,1.0,6.3,6.8,0.736,12.2
69.3,191.0,0,78.72216127,0,36.0,1,91.0,91.0,0.5,6.4,6.9,0.7290000000000001,12.0
69.2,192.0,0,72.03911741,0,35.2,1,96.0,96.0,2.0,6.5,7.0,0.721,11.9
69.1,194.0,0,516.7112481,0,34.4,1,91.0,91.0,1.2,6.6,7.1,0.715,11.8
69.1,197.0,0,43.59522964,0,33.6,1,9.0,9.0,0.9,6.7,7.2,0.7090000000000001,11.7
75.3,1.0,3,0.0,16,61.2,3,98.0,98.0,0.1,6.5,6.4,0.723,14.6
75.1,12.0,3,604.8701316,15,6.2,3,98.0,98.0,0.1,6.5,6.4,0.722,14.7
74.9,13.0,3,594.6453102,16,59.3,3,98.0,98.0,0.1,6.4,6.3,0.72,14.7
74.9,13.0,3,585.8776761,48,58.3,3,97.0,97.0,0.1,6.4,6.3,0.7170000000000001,14.6
74.8,13.0,3,623.2120325,11,57.4,3,98.0,98.0,0.1,6.4,6.3,0.7140000000000001,14.5
74.8,12.0,3,64.85616718,1,56.5,3,98.0,98.0,0.1,6.3,6.3,0.71,14.4
74.7,12.0,3,585.6307861,1,55.6,3,99.0,99.0,0.1,6.3,6.3,0.706,14.4
74.7,12.0,3,53.08451654,2,54.7,3,99.0,99.0,0.1,6.3,6.3,0.701,14.3
74.6,12.0,3,469.6282925,4,53.9,4,98.0,98.0,0.1,6.3,6.3,0.695,14.3
74.4,12.0,3,420.1153538,3,53.1,4,99.0,99.0,0.1,6.3,6.3,0.6890000000000001,14.2
74.2,14.0,3,379.5139945,15,52.2,4,98.0,98.0,0.1,6.4,6.3,0.6829999999999999,13.9
74.0,15.0,3,379.7659054,1,51.4,4,97.0,97.0,0.1,6.4,6.3,0.6729999999999999,13.6
73.7,17.0,4,321.7694175,22,5.6,4,95.0,95.0,0.1,6.4,6.3,0.667,13.5
73.5,19.0,4,262.8184944,98,49.7,5,96.0,96.0,0.1,6.5,6.4,0.662,13.3
73.2,11.0,4,257.2878697,231,48.9,5,98.0,98.0,0.1,6.5,6.4,0.654,13.1
72.9,112.0,4,264.7842196,47,48.1,5,97.0,97.0,0.1,6.6,6.5,0.6459999999999999,12.8
75.8,16.0,15,0.0,342,66.1,18,97.0,97.0,0.1,4.9,4.8,0.764,14.5
75.5,17.0,16,181.9083783,565,65.3,19,96.0,96.0,0.1,4.9,4.7,0.759,14.5
75.2,19.0,17,188.1440348,7405,64.5,20,98.0,98.0,0.1,4.9,4.7,0.754,14.4
74.8,112.0,19,20.75120211,349,63.7,22,97.0,97.0,0.1,4.9,4.7,0.75,14.3
74.5,114.0,20,1275.877569,111,62.8,23,97.0,97.0,0.1,4.9,4.7,0.737,13.8
74.2,116.0,21,32.78235828,7,61.9,25,97.0,97.0,0.1,4.9,4.7,0.715,13.0
73.9,118.0,23,106.9482898,4,61.1,27,96.0,96.0,0.1,4.9,4.8,0.7090000000000001,12.5
73.5,121.0,25,22.67271848,0,6.2,29,96.0,96.0,0.1,5.0,4.8,0.705,12.5
73.2,124.0,26,115.5801103,3,59.3,31,96.0,96.0,0.1,5.0,4.8,0.6970000000000001,12.3
72.8,126.0,28,103.523776,34,58.5,34,9.0,9.0,0.1,5.0,4.8,0.687,11.9
72.4,129.0,30,832.9552057999998,6200,57.6,36,9.0,9.0,0.1,5.0,4.9,0.6809999999999999,11.9
72.0,132.0,33,1.132766775,8927,56.8,39,85.0,85.0,0.1,5.1,4.9,0.675,12.0
71.6,135.0,35,459.11130610000015,5844,55.9,43,69.0,68.0,0.1,5.1,5.0,0.6679999999999999,11.9
71.2,138.0,38,35.55729,7823,55.1,46,78.0,78.0,0.1,5.2,5.0,0.6579999999999999,11.5
78.0,14.0,41,256.4341746,30509,54.3,50,88.0,88.0,0.1,5.2,5.1,0.653,11.1
74.0,143.0,44,421.2956602,16244,53.5,54,85.0,85.0,0.1,5.3,5.2,0.6409999999999999,10.7
66.3,215.0,6,0.0,0,48.6,7,99.0,99.0,0.1,3.3,3.3,0.688,10.8
66.0,217.0,7,691.1333535,0,47.7,8,98.0,98.0,0.1,3.3,3.3,0.6829999999999999,10.8
65.4,228.0,7,63.74811170000001,0,46.7,8,98.0,98.0,0.1,3.2,3.3,0.6779999999999999,10.7
65.6,22.0,7,579.4128244,0,45.9,8,98.0,97.0,0.1,3.2,3.3,0.672,10.7
65.6,217.0,7,490.4181326,0,45.0,8,97.0,97.0,0.1,3.2,3.3,0.665,10.6
65.8,211.0,7,385.325164,0,44.2,8,96.0,96.0,0.1,3.2,3.3,0.0,10.6
65.6,215.0,6,37.88466056,0,43.4,8,97.0,96.0,0.1,3.2,3.3,0.0,10.5
64.5,235.0,6,34.23979419,0,42.7,8,96.0,96.0,0.1,3.2,3.3,0.0,10.5
64.1,241.0,6,0.358651421,59,42.0,8,98.0,98.0,0.1,3.3,3.3,0.0,10.4
63.7,245.0,6,29.27235366,48,41.3,8,98.0,98.0,0.1,3.3,3.3,0.0,10.4
63.3,248.0,6,2.19888585,0,4.7,8,99.0,99.0,0.1,3.4,3.4,0.0,10.3
63.5,238.0,6,186.1013972,1,4.0,8,98.0,97.0,0.1,3.4,3.4,0.0,10.3
63.4,231.0,7,179.61564819999995,1,39.4,8,66.0,83.0,0.1,3.5,3.4,0.0,10.3
63.3,229.0,7,130.37848290000002,11,38.7,8,99.0,98.0,0.1,3.5,3.5,0.0,10.2
64.0,221.0,7,106.180706,9,38.1,9,94.0,95.0,0.1,3.6,3.5,0.0,10.2
63.8,224.0,7,88.2436347,113,37.5,9,98.0,97.0,0.1,3.6,3.6,0.0,0.0
62.3,291.0,0,78.28120317,0,79.3,0,9.0,9.0,0.1,0.2,0.1,0.6275510645976182,0.0
62.3,291.0,66,0.0,478,18.5,93,82.0,78.0,3.1,5.6,5.6,0.488,10.0
61.5,38.0,68,14.16770158,314,18.1,97,82.0,78.0,3.2,5.7,5.6,0.483,10.0
67.0,325.0,71,90.76144414,7878,17.6,103,82.0,78.0,4.0,5.7,5.7,0.478,10.0
60.0,339.0,73,92.88697859,2027,17.2,109,82.0,78.0,4.6,5.8,5.8,0.477,10.0
59.3,347.0,76,94.49686776,3312,16.7,114,82.0,82.0,6.8,5.9,5.9,0.477,10.7
58.4,362.0,79,116.202964,1313,16.3,119,79.0,8.0,8.0,6.0,6.0,0.473,10.9
57.5,378.0,82,87.04534954,1601,15.9,124,78.0,79.0,8.1,6.1,6.1,0.464,10.8
56.3,41.0,84,72.85023656,1319,15.6,130,69.0,71.0,8.2,6.2,6.2,0.453,10.6
55.5,41.0,88,6.002527685,3776,15.2,137,7.0,73.0,8.4,6.3,6.3,0.442,10.3
54.9,41.0,93,50.83901418,5736,14.8,145,62.0,64.0,8.6,6.4,6.4,0.434,10.6
53.2,446.0,99,44.52614001,22,14.5,155,59.0,64.0,8.7,6.5,6.5,0.429,10.9
51.3,485.0,104,36.60609252,141,14.2,164,58.0,62.0,8.9,6.6,6.6,0.4270000000000001,11.6
51.0,53.0,109,4.426792406000001,29429,13.9,173,57.0,59.0,9.4,6.7,6.7,0.418,11.5
48.8,523.0,112,2.690897842,49871,13.6,181,57.0,57.0,10.0,6.8,6.8,0.404,11.0
47.7,539.0,115,26.97625217,48543,13.3,187,56.0,55.0,10.8,6.9,6.9,0.396,10.8
46.6,554.0,116,22.59447461,42554,13.0,191,55.0,52.0,11.6,7.0,7.0,0.382,9.8
71.3,195.0,4,0.0,105,61.3,5,51.0,23.0,0.2,2.3,2.4,0.748,15.3
78.0,23.0,4,5.663849328,0,6.7,5,45.0,23.0,0.2,2.3,2.4,0.746,15.2
71.0,198.0,4,52.42529588,0,6.1,5,72.0,76.0,0.2,2.3,2.4,0.7440000000000001,15.2
77.0,25.0,5,453.7830847,12746,59.6,5,72.0,76.0,0.2,2.4,2.4,0.7390000000000001,15.1
75.0,24.0,5,415.1627705,1333,59.0,5,54.0,5.0,0.2,2.4,2.5,0.7340000000000001,14.9
69.8,212.0,5,375.6835376,39,58.5,6,57.0,52.0,0.2,2.4,2.5,0.728,14.9
69.2,231.0,5,324.5491348000001,0,58.0,6,74.0,71.0,0.3,2.5,2.6,0.7340000000000001,14.9
67.7,273.0,5,456.4586664,48,57.6,6,91.0,9.0,0.4,2.5,2.6,0.73,14.9
67.5,277.0,5,46.19685449,1005,57.2,6,98.0,98.0,0.7,2.5,2.7,0.723,14.8
67.7,267.0,5,29.38172706,42724,56.8,6,99.0,98.0,0.8,2.6,2.7,0.716,14.7
67.0,278.0,5,217.4345257,2392,56.4,6,95.0,96.0,0.9,2.7,2.8,0.7070000000000001,14.5
67.4,267.0,5,180.3537859,146,56.1,6,99.0,99.0,1.0,2.7,2.8,0.7,14.6
67.6,256.0,6,21.22386354,411,55.7,6,99.0,97.0,0.9,2.8,2.9,0.691,14.3
67.6,256.0,6,115.738974,7587,55.4,7,99.0,99.0,0.9,2.9,3.0,0.6829999999999999,13.9
67.7,253.0,6,8.897421459,16970,55.1,7,99.0,99.0,0.8,2.9,3.0,0.6729999999999999,13.2
67.5,257.0,6,7.883791474,817,54.8,8,99.0,99.0,0.7,3.0,3.1,0.669,13.3
77.1,75.0,1,0.0,347,64.2,1,99.0,99.0,0.1,5.3,5.1,0.836,13.3
76.9,77.0,1,3862.68271,344,62.4,1,99.0,99.0,0.1,5.2,5.0,0.8320000000000001,13.3
76.7,78.0,1,377.2009132,0,6.5,1,98.0,98.0,0.1,5.2,5.0,0.8290000000000001,13.3
76.5,8.0,1,3663.764502,132,58.6,1,96.0,96.0,0.1,5.1,5.0,0.826,13.3
76.3,81.0,1,387.774991,0,57.1,1,95.0,95.0,0.1,5.1,4.9,0.8240000000000001,13.3
76.2,82.0,1,308.0660742,87,55.8,1,94.0,94.0,0.1,5.1,4.9,0.826,13.3
76.0,84.0,1,292.4022672,0,55.1,1,94.0,93.0,0.1,5.1,4.9,0.831,13.2
75.8,85.0,1,4003.908598,55,54.8,1,94.0,92.0,0.1,5.1,4.9,0.8290000000000001,13.1
75.6,87.0,1,3759.457226,0,55.1,1,94.0,92.0,0.1,5.1,4.9,0.826,12.9
75.4,89.0,1,3749.941617,0,55.8,1,94.0,92.0,0.1,5.1,4.9,0.823,12.8
75.3,92.0,1,3427.320332,29,56.6,1,94.0,94.0,0.1,5.1,4.9,0.818,12.6
75.1,95.0,1,2972.448675,22,57.0,1,94.0,94.0,0.1,5.2,4.9,0.813,12.4
74.9,98.0,1,277.1818332,42,56.8,1,94.0,94.0,0.1,5.2,5.0,0.8079999999999999,12.3
74.7,11.0,1,2598.842827,53,56.0,1,94.0,94.0,0.1,5.3,5.0,0.8029999999999999,12.1
74.5,14.0,1,243.7539129,30,55.0,1,94.0,94.0,0.1,5.3,5.1,0.7979999999999999,12.0
74.2,17.0,1,262.9589578,69,54.1,1,94.0,94.0,0.1,5.4,5.1,0.7909999999999999,11.8
81.2,69.0,3,0.0,91,66.6,4,96.0,96.0,0.1,0.8,0.6,0.6275510645976182,11.992792792792793
81.0,71.0,3,0.0,133,66.0,4,95.0,95.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
87.0,72.0,3,0.0,1919,65.4,4,95.0,95.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
86.0,72.0,3,0.0,2092,64.8,4,95.0,95.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
86.0,74.0,3,0.0,1112,64.2,4,95.0,95.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
82.0,77.0,3,0.0,443,63.6,4,94.0,94.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
81.0,78.0,4,0.0,1212,63.1,4,93.0,93.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
79.6,8.0,4,0.0,1445,62.5,4,92.0,92.0,0.1,0.8,0.5,0.6275510645976182,11.992792792792793
79.5,8.0,4,0.0,1022,61.9,4,92.0,92.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
79.3,82.0,4,0.0,764,61.3,4,92.0,92.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
79.0,82.0,4,0.0,79,6.7,4,91.0,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
78.8,83.0,4,0.0,189,6.1,4,92.0,92.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
78.3,86.0,4,0.0,460,59.5,4,91.0,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
78.2,87.0,4,0.0,314,58.8,4,91.0,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
78.0,88.0,4,0.0,73,58.2,4,91.0,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
77.8,89.0,4,0.0,104,57.5,5,91.0,91.0,0.1,0.7,0.5,0.6275510645976182,11.992792792792793
61.8,279.0,85,0.0,30,23.8,119,96.0,98.0,1.4,6.7,6.5,0.6275510645976182,11.992792792792793
67.0,34.0,86,0.0,88,23.2,121,97.0,97.0,1.4,6.8,6.6,0.6275510645976182,11.992792792792793
59.7,323.0,86,0.0,185,22.5,124,91.0,91.0,2.1,6.8,6.7,0.6275510645976182,11.992792792792793
58.6,348.0,87,0.0,1668,21.9,126,9.0,92.0,2.4,6.9,6.8,0.6275510645976182,11.992792792792793
58.3,348.0,88,0.0,1622,21.3,128,88.0,9.0,3.1,7.0,6.9,0.6275510645976182,11.992792792792793
57.5,36.0,89,0.0,167,2.7,131,94.0,91.0,4.6,7.1,7.1,0.6275510645976182,11.992792792792793
